Values
nan
0.02349
0.0351649
0.046793
0.0433014
0.0400605
0.0370595
0.0342881
0.0317367
0.0293959
0.0228874
0.0183594
0.0154793
0.0139839
0.013662
0.014342
0.0180201
0.0238497
0.0310173
0.0390668
0.0477224
0.056808
0.0422231
0.0315557
0.0239549
0.0187983
0.0156195
0.0185565
0.0226949
0.0277724
0.0335954
0.0400179
0.0469278
0.0425862
0.0386454
0.0350836
0.0318802
0.0290165
0.0264745
0.0219553
0.0187046
0.0165597
0.0153838
0.0150612
0.0154931
0.0166882
0.0185589
0.0210258
0.0240208
0.0274853
0.0223885
0.0187155
0.0162717
0.0148955
0.0144517
0.0148262
0.0160858
0.0181277
0.0208488
0.0241622
0.0279945
0.032283
0.029704
0.02737
0.0252702
0.0233942
0.0217321
0.0202745
0.0223784
0.0247832
0.0274667
0.0304083
0.0335895
0.036993
0.0323489
0.0283822
0.0250404
0.0222762
0.0200468
0.0183132
0.018096
0.0178915
0.0176993
0.0175191
0.0173506
0.0171935
0.016735
0.0163813
0.0161287
0.0159738
0.0159129
0.015943
0.0163771
0.0173826
0.018904
0.0208925
0.0233048
0.0261022
0.0259773
0.0258553
0.0257362
0.0256199
0.0255063
0.0253954
0.0235822
0.021995
0.0206237
0.0194586
0.0184907
0.0177112
0.0174495
0.0172194
0.0170201
0.0168507
0.0167105
0.0165986
0.0163539
0.0165415
0.0171287
0.0180862
0.0193868
0.0210059
0.0229211
0.0201777
0.0181483
0.0167684
0.0159808
0.0157345
0.0159836
0.016642
0.0176758
0.0190573
0.0207612
0.0227643
0.0250454
0.0222037
0.0199107
0.0181259
0.0168126
0.0159372
0.0154691
0.0153804
0.0153655
0.0153552
0.0153494
0.0153481
0.015351
0.0153582
0.0155709
0.0161213
0.016987
0.0181472
0.0195829
0.0212764
0.0232115
0.0240399
0.0248988
0.0257872
0.0267043
0.0276492
0.0286211
0.0296191
0.0301703
0.0307267
0.031288
0.0318541
0.032425
0.0330004
0.029715
0.0268684
0.0244335
0.0223857
0.0207017
0.0193602
0.0183415
0.0176048
0.0171753
0.0170352
0.0171678
0.0175578
0.0181906
0.0190528
0.0187643
0.018499
0.0182562
0.0180355
0.0178361
0.0176577
0.0174995
0.0177249
0.0179865
0.0182832
0.0186141
0.0189781
0.0193743
0.0198018
0.0202597
0.0198829
0.0195336
0.0192111
0.0189147
0.0186436
0.0183973
0.0181751
0.0188194
0.0196233
0.0205797
0.0216814
0.0229219
0.0242948
0.0257943
0.0274145
0.0248407
0.0226786
0.0209029
0.0194901
0.0184187
0.0176684
0.0172207
0.0170581
0.0170866
0.0173273
0.0177698
0.018404
0.0192204
0.0202101
0.0213648
0.0226764
0.0213943
0.0202854
0.0193426
0.0185592
0.0179288
0.0174451
0.0171025
0.0168952
0.0168371
0.0168318
0.0168779
0.0169738
0.017118
0.017309
0.0175455
0.0178262
0.0173503
0.0170074
0.0167922
0.0167
0.0167259
0.0168655
0.0171145
0.0174688
0.0179244
0.0181291
0.0183465
0.0185762
0.018818
0.0190715
0.0193364
0.0196125
0.0198994
0.0201968
0.0204775
0.0207664
0.0210631
0.0213676
0.0216796
0.0219989
0.0223253
0.0226587
0.0229989
0.0233456
0.0218848
0.0206408
0.0196041
0.0187652
0.0181154
0.0176464
0.0173502
0.0172194
0.0172469
0.0174258
0.017275
0.0171747
0.0171234
0.0171197
0.017162
0.0172492
0.0173799
0.0175527
0.0177665
0.0180202
0.0183124
0.0185689
0.0188472
0.0191468
0.0194671
0.0198075
0.0201674
0.0205464
0.020944
0.0213596
0.0217927
0.0222429
0.0228597
0.0235062
0.0241817
0.0248852
0.0256158
0.026373
0.0271557
0.0279634
0.0287952
0.0296505
0.0305285
0.0314286
