Values
nan
0.42282
0.236099
0.282425
0.236701
0.351277
0.526657
0.664413
0.642758
0.41615
0.36139
0.356238
0.323128
0.319542
0.374172
0.296906
0.301168
0.33241
0.313689
0.293451
0.296716
0.294541
0.293407
0.3067
0.311777
0.316813
0.321808
0.326762
0.331674
0.384299
0.374886
0.368937
0.342781
0.358728
0.36158
0.330464
0.33027
0.331627
0.318014
0.33234
0.31042
0.318018
0.327236
0.341579
0.331626
0.315332
0.316509
0.329195
0.335533
0.323641
0.32799
0.318543
0.31757
0.321219
0.322459
0.330261
0.316927
0.319092
0.317102
0.315604
0.308734
0.305947
0.303231
0.306604
0.296998
0.296031
0.306637
0.301736
0.29344
0.296319
0.293639
0.292357
0.297893
0.292462
0.291476
0.291147
0.291244
0.291618
0.292171
0.294428
0.290188
0.293735
0.295427
0.289085
0.29155
0.292134
0.287706
0.291686
0.283978
0.285447
0.281669
0.285869
0.279206
0.2807
0.281149
0.278834
0.281734
0.278127
0.277946
0.278384
0.285866
0.290621
0.284348
0.286504
0.282604
0.281115
0.287141
0.29498
0.29465
0.286075
0.284013
0.285955
0.282435
0.283891
0.293402
0.281787
0.282633
0.289007
0.285562
0.281689
0.282544
0.282084
0.281831
0.284708
0.285783
0.286854
0.287921
0.288982
0.29004
0.303697
0.301478
0.300063
0.294099
0.298336
0.299046
0.292149
0.292204
0.293004
0.290098
0.295245
0.288538
0.291484
0.294765
0.299902
0.29658
0.291206
0.291864
0.296546
0.298834
0.294668
0.296243
0.293008
0.293457
0.294968
0.295491
0.298738
0.29362
0.294567
0.293766
0.293406
0.291192
0.29008
0.289085
0.290654
0.286825
0.286337
0.29136
0.289088
0.285397
0.286731
0.285489
0.285066
0.287983
0.285262
0.28475
0.284562
0.284586
0.284747
0.284997
0.28607
0.284147
0.286119
0.287022
0.283738
0.285188
0.285513
0.283143
0.285194
0.281324
0.282017
0.280028
0.282253
0.278711
0.279426
0.279665
0.278385
0.27997
0.277973
0.277893
0.278191
0.282729
0.285587
0.281874
0.283187
0.28085
0.27988
0.283365
0.287993
0.287779
0.282743
0.281576
0.282885
0.280655
0.281699
0.287788
0.280459
0.281021
0.285183
0.282983
0.28046
0.28106
0.280758
0.280587
0.282317
0.282984
0.28365
0.284313
0.284973
0.285631
0.294464
0.293017
0.292091
0.288279
0.291007
0.291453
0.287113
0.287181
0.287667
0.28593
0.289544
0.284978
0.287093
0.289388
0.292971
0.290702
0.286999
0.287401
0.290581
0.29213
0.289303
0.290363
0.288196
0.288703
0.289794
0.290178
0.292514
0.288906
0.289604
0.289032
0.288742
0.287346
0.286508
0.285862
0.286932
0.284329
0.283936
0.287523
0.285886
0.283286
0.28421
0.283325
0.283097
0.285322
0.283289
0.282899
0.282747
0.282752
0.282857
0.283028
0.283788
0.282448
0.283987
0.284678
0.28219
0.283349
0.283604
0.281757
0.283259
0.280457
0.280909
0.279446
0.281074
0.278467
0.278939
0.279112
0.278154
0.279328
0.277834
0.277786
0.278042
0.281638
0.283887
0.280992
0.282034
0.280199
0.279393
0.282038
0.285598
0.285422
0.28155
0.280679
0.281769
0.279969
0.280867
0.285759
0.279915
0.280378
0.283751
0.281992
0.279947
0.280455
0.280209
0.280069
0.281374
0.281893
0.282411
0.282926
0.28344
0.283952
0.29098
0.289817
0.289071
0.286049
0.288209
0.288555
0.28515
0.285224
0.285575
0.284264
0.287276
0.283528
0.285311
0.287218
0.290187
0.288328
0.285274
0.285562
0.288134
0.289385
0.287091
0.287944
0.286201
0.286713
0.287633
0.287959
0.289921
0.286923
0.287518
0.287039
0.286763
0.285691
0.284958
0.284456
0.285305
0.283212
0.282859
0.285816
0.284452
0.28232
0.283063
0.282333
0.282187
0.284107
0.282375
0.282038
0.281902
0.281898
0.281979
0.282115
0.282738
0.281652
0.282996
0.283594
0.281457
0.282483
0.282707
0.281089
0.282342
0.280021
0.28036
0.279137
0.28049
0.278313
0.278672
0.278815
0.278007
0.278989
0.27773
0.277698
0.277933
0.281087
0.283048
0.280535
0.281447
0.279847
0.279124
0.281369
0.284402
0.284219
0.280907
0.280196
0.281217
0.279586
0.28045
0.284795
0.279629
0.280047
0.283045
0.281489
0.279671
0.280133
0.279913
0.279798
0.280862
0.281293
0.281833
0.282493
0.283297
0.284279
0.291261
0.290311
0.290072
