Values
0.0177298
0.0177298
-0.000277786
-0.000277786
-0.000277786
-0.0187108
-0.0187108
0.00148731
0.0136027
0.0136027
0.0221681
-0.00204288
-0.00204288
0.0283223
0.00779123
0.00779123
-0.0246621
0.00550606
-0.00263979
-0.00263979
-0.00263979
0.0293034
0.0293034
0.0293034
-0.0143592
-0.0143592
-0.0143592
-0.0204858
-0.0204858
-0.0204858
0.001245
0.001245
0.001245
0.0244868
0.0244868
0.0244868
0.0297407
0.0236298
0.0236298
-0.0067984
0.0315373
0.0315373
-0.00667824
-0.00667824
-0.0205705
-0.0205705
-0.0155037
-0.0155037
0.0289783
0.0101769
0.0101769
-0.0235491
-0.0235491
0.0044147
0.0044147
-0.0117371
-0.0117371
0.0210767
0.0210767
0.0210767
0.02126
-0.0130176
-0.0130176
-0.0130176
-0.00656792
-0.00656792
0.0118001
0.0118001
0.0118001
-0.0050274
-0.0050274
0.0282317
0.0282317
0.0282317
0.0232536
0.0232536
-0.0110713
-0.0110713
-0.0110713
0.0163665
0.0163665
0.0163665
0.0163665
-0.0253122
-0.0253122
-0.0253122
-0.00844136
-0.00844136
-0.00844136
-0.00844136
-0.00844136
-0.00844136
-0.00844136
0.0201922
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0303553
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.0241854
0.00799611
0.00799611
0.00799611
0.00799611
0.00799611
0.00799611
0.00799611
0.00799611
0.00799611
0.00799611
0.0138883
0.0138883
0.0138883
0.0138883
0.0138883
0.0137445
0.0137445
-0.00598874
-0.00598874
-0.00598874
-0.00598874
-0.00598874
-0.00598874
0.0220893
0.0220893
0.0220893
0.0220893
-0.0216323
-0.00678067
-0.00678067
-0.00678067
-0.00678067
0.0324573
0.0324573
-0.0148852
-0.0148852
-0.0148852
-0.0208443
-0.0208443
-0.0208443
-0.0208443
-0.0103916
-0.0103916
-0.0103916
-0.00853198
-0.00853198
-0.0205981
-0.0205981
0.0271285
0.0271285
0.0271285
-0.0138056
0.0287597
0.0287597
0.0254619
0.0254619
0.0222922
0.0222922
0.00445803
0.00445803
0.00445803
-0.02349
-0.02349
-0.02349
-0.00956031
0.0353216
0.0353216
0.0129132
0.0129132
0.0350025
0.0350025
0.0350025
0.032934
-0.0083212
-0.0083212
0.00275992
0.0382707
0.0382707
0.0217997
0.0217997
0.0247271
0.0236771
0.0236771
0.0173259
0.0173259
0.0173259
-0.00375479
0.0231905
0.0231905
-0.000866809
-0.0147748
-0.0147748
-0.0181888
-0.0185552
-0.0254817
-0.0254817
0.02296
-0.00172769
-0.00172769
-0.00172769
0.0111481
0.0111481
0.0253575
0.0240278
0.0240278
0.0207064
-0.00152872
-0.00152872
0.0364091
-0.0214018
-0.0214018
0.02139
0.00509631
0.00509631
0.0156416
0.00504115
0.00170007
0.00170007
-0.0197628
-0.00986566
-0.00986566
-0.0222607
0.0162641
0.0162641
0.0361254
-0.0164316
-0.0164316
-0.02152
-0.000693451
-0.000693451
0.0203518
0.0203518
-0.0241322
-0.00210986
-0.00210986
-0.0174875
-0.00805722
-0.00805722
-0.00802767
-0.00802767
0.0242011
0.0242011
-0.00987551
-0.0126414
-0.0126414
-0.00306727
0.00290963
0.00290963
0.00290963
-0.0198574
-0.0198574
-0.0198574
-0.0198574
-0.00992476
-0.00992476
-0.00992476
0.0291615
0.0291615
0.0342382
-0.00330958
-0.00330958
-0.00330958
-0.00330958
-0.00268116
-0.00268116
-0.00268116
-0.00268116
-0.0186242
-0.0186242
0.0122552
0.0122552
-0.0137701
-0.0137701
-0.0137701
-0.00771247
-0.00771247
-0.00404635
-0.00404635
-0.00404635
0.0157874
0.0157874
0.0157874
0.0157874
-0.00977307
-0.00977307
-0.00977307
0.0129348
0.0129348
-0.0124759
-0.0124759
-0.0124759
-0.0124759
-0.0124759
0.00611281
0.00611281
0.00611281
0.00611281
0.00611281
-0.0127595
-0.0127595
-0.0127595
-0.0127595
-0.0127595
-0.0127595
-0.0127595
0.0221149
0.0221149
0.0221149
0.0221149
0.0221149
0.0221149
0.0221149
0.0221149
0.0176647
0.0176647
0.0176647
0.0176647
0.0176647
0.0176647
0.0176647
0.0176647
0.0176647
0.0176647
0.0113352
0.0104172
0.0104172
0.0104172
0.0104172
0.0104172
0.0104172
-0.00573068
-0.00573068
-0.00573068
-0.00573068
-0.00573068
0.00900474
0.00900474
0.00900474
0.00900474
0.00900474
-0.012334
-0.012334
-0.012334
-0.012334
-0.012334
0.00497417
0.00497417
0.00497417
0.00497417
0.00272249
0.00272249
0.00272249
0.00272249
-0.00217684
0.00992669
0.00992669
0.00992669
0.0294767
0.0294767
0.0294767
0.00585869
0.00585869
0.00585869
0.00585869
0.0278298
0.0278298
0.00534255
0.00141245
0.00141245
0.00141245
-0.0135594
-0.0135594
-0.0135594
0.0124305
-0.0121508
-0.0121508
0.0188901
0.0188901
0.0188901
0.0008254
0.0171329
0.0171329
-0.00890431
-0.00890431
-0.00890431
0.0276289
-0.0247547
-0.0247547
-0.00959183
-0.00959183
0.00737951
0.0282021
0.0282021
0.0374256
0.0374256
0.0216145
-0.0099543
-0.0099543
-0.0099543
-0.0239313
-0.00921556
0.00817538
0.00817538
0.00817538
-0.00471417
-0.00471417
-0.00471417
0.0349178
0.0249596
0.0112131
0.0112131
0.0112131
0.0205941
0.0205941
0.0205941
-0.00404241
-0.00404241
-0.00404241
-0.02218
-0.0211359
0.029589
0.029589
0.0158839
0.00774395
0.00774395
0.00774395
-0.00688508
-0.00688508
-0.00688508
-0.00278359
-0.00278359
-0.00278359
-0.0102478
-0.0102478
-0.0102478
0.0383849
0.0309877
0.0309877
0.0212422
-0.0073894
-0.0073894
0.0337496
0.0290217
0.0290217
-0.00659944
-0.00843348
-0.00843348
0.0111894
-0.0194949
-0.0194949
-0.0194949
0.0336058
0.0336058
0.0336058
-0.0158209
-0.0158209
-0.0158209
-0.00955834
0.0049722
0.0049722
-0.0256294
-0.0256294
0.0304893
-0.0219574
-0.0219574
-0.0219574
0.0166817
0.0166817
0.0166817
-0.00522439
-0.0238604
-0.0238604
-0.0238604
0.0154052
0.0154052
0.0256668
0.0121429
0.0121429
0.0121429
-0.0159785
-0.0159785
-0.0113136
0.00540559
0.00540559
0.00540559
0.00696581
0.00696581
0.00696581
-0.00748593
-0.00748593
-0.00748593
-0.00748593
0.0343741
0.0343741
0.0343741
0.0279264
0.0279264
0.0279264
-0.019489
0.0259052
0.0259052
0.0259052
0.0315846
0.0315846
0.0315846
0.0315846
-0.0176845
-0.0176845
-0.0176845
-0.0176845
0.0337299
0.0337299
0.0337299
0.0337299
-0.0206808
-0.0206808
-0.0206808
-0.0206808
0.0203991
0.0203991
0.0203991
0.0203991
-0.00797251
-0.00797251
-0.00797251
0.00294706
0.00294706
-0.00863048
-0.00863048
-0.00863048
-0.00863048
-0.00863048
0.0156317
0.0156317
0.0156317
-0.0110713
-0.0110713
-0.0110713
0.0163665
0.0163665
0.0163665
0.0163665
-0.00513772
-0.00513772
-0.00818921
-0.00818921
-0.00818921
-0.00818921
-0.0216323
-0.0216323
-0.0216323
-0.0216323
0.0220893
9.05994e-005
9.05994e-005
9.05994e-005
9.05994e-005
0.0123241
0.0123241
0.0123241
0.0123241
0.0123241
-0.0171033
0.0148319
0.0148319
0.00850042
0.00850042
0.00850042
0.00850042
0.014432
0.014432
0.014432
0.014432
0.0180784
0.0180784
0.0180784
0.00445409
0.00445409
0.00445409
0.0323726
0.0323726
0.0323726
-0.0221859
-0.0221859
-0.0221859
-0.0221859
0.000368366
0.000368366
0.000368366
-0.0257377
-0.0257377
-0.0257377
0.0375241
0.0375241
0.0313915
0.0313915
0.0313915
0.00805718
0.00805718
0.00805718
0.0354182
0.0354182
0.0354182
0.00660531
0.00660531
0.0127615
-0.0216776
-0.0216776
0.0234939
0.0234939
0.0234939
0.0236298
0.0236298
0.0164237
-0.011024
-0.011024
-0.011024
0.0119991
0.0119991
-0.0151472
-0.0151472
-0.0151472
0.0263326
0.0263326
0.0263326
-0.0139041
-0.0139041
0.0328749
0.0328749
0.0328749
-0.0239589
-0.0239589
-0.0239589
0.0116209
0.00364443
0.00364443
0.0288404
0.0288404
-0.0243726
-0.0109038
-0.0109038
0.0242878
0.0242878
0.00908945
-0.00651473
-0.00651473
-0.00651473
-0.00111503
-0.00111503
-0.00111503
-0.0162878
-0.00494269
-0.00494269
-0.00394588
0.0142784
0.0142784
0.011221
0.011221
-0.00619756
-0.00619756
-0.018047
0.0307907
0.0307907
-0.00110518
-0.00110518
0.0320633
0.0320633
0.0149895
-0.01483
-0.01483
-0.00246643
0.0115972
0.0115972
0.0115972
-0.0085438
0.00844723
0.00844723
0.00844723
-0.0240002
-0.0240002
-0.0240002
-0.0244986
-0.0244986
-0.0017139
0.038052
0.038052
0.038052
-0.0178421
-0.00546079
-0.00546079
-0.00153857
-0.00153857
-0.00153857
0.00916431
0.0383475
0.0383475
-0.00939286
-0.00939286
-0.00939286
-0.0151649
-0.0151649
0.00972772
0.0222469
0.0222469
0.0222469
0.00314209
0.00314209
0.00314209
0.00314209
-0.020407
-0.020407
0.0246601
0.0375063
0.0375063
0.0375063
0.00605765
0.00605765
0.00605765
0.00835662
0.00835662
0.00835662
0.0289744
0.0289744
0.0289744
0.00244472
0.00244472
0.00244472
0.00244472
0.00748983
0.00748983
0.00748983
-0.0105039
-0.0105039
-0.0105039
0.0242642
0.0242642
0.0242642
0.0242642
-0.00676688
-0.00676688
-0.00676688
-0.019881
-0.019881
-0.019881
-0.019881
0.00840587
0.00840587
0.00840587
0.0122552
-0.0137701
-0.0137701
-0.0137701
-0.0137701
-0.00771247
-0.00771247
-0.0204819
-0.0204819
-0.0224853
-0.0224853
-0.0224853
0.00672351
0.0293506
0.0293506
0.0293506
0.0293506
-0.00462946
0.0082266
0.0082266
0.0082266
0.0082266
-0.0189275
0.00455259
0.00455259
0.00455259
0.0207222
0.0207222
0.0207222
-0.0167094
0.0114849
0.0114849
0.0114849
0.0114849
0.0142015
0.0268685
0.0268685
0.00544302
0.00544302
0.00544302
0.00534255
0.00534255
0.00534255
0.0278298
0.0197982
0.0197982
0.0197982
0.0333024
0.0333024
0.0333024
0.0346656
0.0346656
0.0346656
0.0357314
0.0232733
0.0232733
-0.00706238
-0.00706238
-0.00706238
-0.0172156
-0.0172156
-0.0172156
0.00313618
0.00313618
0.00313618
0.0130865
0.0130865
0.00544893
0.00544893
0.00544893
0.0173358
0.0173358
0.0173358
0.0242445
0.0242445
0.0242445
0.0159706
0.0159706
0.00271855
0.00271855
0.00271855
-0.0223533
-0.0223533
-0.0223533
-0.0241893
-0.00517317
0.0205685
0.0205685
0.0205685
0.0119952
0.0119952
0.0119952
0.000923899
0.000923899
0.000923899
0.0232457
-0.00725938
-0.00518499
-0.00518499
-0.00518499
-0.00146962
-0.00146962
-0.00146962
-0.0144734
0.0347937
0.0347937
0.00535437
0.00535437
0.00535437
-0.0252039
-0.0187168
-0.0187168
0.0239135
0.0239135
0.0239135
-0.00421577
0.0134648
0.0134648
0.00456835
0.00456835
0.00456835
0.0248394
0.0248394
0.0248394
-0.00208622
-0.00208622
-0.00934755
-0.00934755
0.0203892
0.0203892
-0.0202258
0.0217938
0.0217938
0.0217938
0.00513768
0.0141621
0.0141621
0.0141621
-0.0242307
-0.00581933
-0.00581933
-0.00581933
0.020799
0.0190969
0.0190969
0.0190969
0.0146625
0.000200918
0.000200918
-0.0182046
-0.0182046
-0.0182046
-0.0114869
0.0252925
0.0252925
0.0252925
0.0143572
0.0143572
0.0376659
-0.00540169
-0.00540169
-0.00540169
-0.00540169
-0.0135771
-0.0135771
0.0227158
0.0173299
0.0173299
0.0173299
-0.000462964
-0.000462964
-0.000462964
-0.019554
-0.019554
-0.019554
-0.0223573
-0.0223573
-0.0223573
-0.0187443
-0.0187443
-0.0187443
0.0239135
0.0239135
0.0239135
0.0100331
0.0100331
0.0100331
-0.0211438
-0.0211438
-0.0211438
0.0331153
0.0331153
0.0331153
0.0331153
0.0287163
0.0287163
0.0287163
-0.0149758
-0.0149758
-0.0149758
0.0124325
0.0124325
0.0353551
-0.00308106
-0.00308106
-0.00308106
0.0210295
0.0210295
0.0210295
0.0193018
0.0193018
0.0193018
0.00540559
0.00540559
0.00540559
0.00696581
0.00696581
0.00696581
0.00696581
-0.0130216
-0.0130216
-0.0130216
0.0159272
0.0159272
0.0159272
-0.00109336
-0.00109336
-0.00109336
-0.00109336
-0.0104212
-0.0207182
-0.0207182
-0.0254738
-0.0254738
0.0375536
0.0375536
